Time,Temp_F,DewPoint_F,Humidity,Wind,WindSpeed_mph,WindGust_mph,Pressure_in,Precip_in,Condition
3:30 AM,79,75,89,S,3,0,29.78,0.0,Mostly Cloudy
4:00 AM,79,75,89,VAR,1,0,29.75,0.0,Mostly Cloudy
4:30 AM,79,75,89,VAR,2,0,29.75,0.0,Mostly Cloudy
5:00 AM,81,73,79,SE,7,0,29.75,0.0,Mostly Cloudy
5:30 AM,81,73,79,SSE,7,0,29.75,0.0,Mostly Cloudy
6:00 AM,81,73,79,SE,5,0,29.75,0.0,Mostly Cloudy
6:30 AM,81,75,84,ESE,6,0,29.78,0.0,Mostly Cloudy
7:00 AM,81,77,89,SE,6,0,29.75,0.0,Mostly Cloudy
7:30 AM,81,77,89,SE,7,0,29.78,0.0,Mostly Cloudy
8:00 AM,82,77,84,SE,8,0,29.78,0.0,Mostly Cloudy
8:30 AM,82,77,84,SSE,7,0,29.78,0.0,Mostly Cloudy
9:00 AM,82,77,84,SSE,8,0,29.78,0.0,Mostly Cloudy
9:30 AM,84,77,79,SSE,7,0,29.81,0.0,Mostly Cloudy
10:00 AM,84,77,79,SSE,7,0,29.81,0.0,Mostly Cloudy
10:30 AM,86,77,74,S,8,0,29.81,0.0,Mostly Cloudy
11:00 AM,86,77,74,SSE,8,0,29.81,0.0,Mostly Cloudy
11:30 AM,86,77,74,S,9,0,29.81,0.0,Mostly Cloudy
12:00 PM,88,77,70,SSE,8,0,29.81,0.0,Mostly Cloudy
12:30 PM,88,77,70,SSE,9,0,29.78,0.0,Mostly Cloudy
1:00 PM,88,77,70,SE,10,0,29.78,0.0,Mostly Cloudy
1:30 PM,88,77,70,S,9,0,29.78,0.0,Mostly Cloudy
2:00 PM,88,77,70,SE,13,0,29.78,0.0,Mostly Cloudy
2:30 PM,90,77,66,SE,13,0,29.75,0.0,Mostly Cloudy
3:00 PM,90,75,62,SSE,13,0,29.75,0.0,Mostly Cloudy
3:30 PM,90,75,62,SSE,12,0,29.75,0.0,Mostly Cloudy
4:00 PM,88,77,70,SE,14,0,29.75,0.0,Partly Cloudy
4:30 PM,88,77,70,SE,12,0,29.72,0.0,Mostly Cloudy
5:00 PM,86,77,74,S,8,0,29.75,0.0,Partly Cloudy
5:30 PM,84,77,79,SSE,9,0,29.75,0.0,Mostly Cloudy
6:00 PM,82,75,79,SSW,5,0,29.75,0.0,Partly Cloudy
6:30 PM,82,77,84,SW,3,0,29.75,0.0,Partly Cloudy
7:00 PM,82,75,79,VAR,2,0,29.75,0.0,Mostly Cloudy
7:30 PM,82,77,84,VAR,1,0,29.75,0.0,Mostly Cloudy
8:00 PM,82,79,89,VAR,1,0,29.78,0.0,Mostly Cloudy
8:30 PM,81,77,89,VAR,1,0,29.78,0.0,Mostly Cloudy
9:00 PM,81,79,94,VAR,1,0,29.78,0.0,Mostly Cloudy
9:30 PM,81,77,89,VAR,2,0,29.78,0.0,Mostly Cloudy
10:00 PM,82,77,84,VAR,2,0,29.81,0.0,Mostly Cloudy
10:30 PM,81,77,89,VAR,2,0,29.81,0.0,Mostly Cloudy
11:00 PM,81,77,89,SSE,6,0,29.81,0.0,Mostly Cloudy
11:30 PM,82,79,89,SSE,6,0,29.81,0.0,Mostly Cloudy
12:00 AM,81,79,94,VAR,2,0,29.84,0.0,Mostly Cloudy
12:30 AM,81,79,94,VAR,2,0,29.84,0.0,Mostly Cloudy
1:00 AM,81,79,94,VAR,2,0,29.81,0.0,Mostly Cloudy
1:30 AM,81,79,94,VAR,2,0,29.81,0.0,Mostly Cloudy
2:00 AM,81,79,94,VAR,2,0,29.81,0.0,Mostly Cloudy
2:30 AM,81,79,94,VAR,2,0,29.81,0.0,Mostly Cloudy
3:00 AM,81,77,89,VAR,1,0,29.78,0.0,Mostly Cloudy
3:30 AM,79,77,94,S,2,0,29.78,0.0,Mostly Cloudy
4:00 AM,79,77,94,VAR,2,0,29.78,0.0,Mostly Cloudy
4:30 AM,79,77,94,VAR,1,0,29.78,0.0,Mostly Cloudy
5:00 AM,79,77,94,VAR,1,0,29.78,0.0,Mostly Cloudy
5:30 AM,79,77,94,VAR,2,0,29.78,0.0,Mostly Cloudy
6:00 AM,81,77,89,SSE,6,0,29.78,0.0,Mostly Cloudy
6:30 AM,81,77,89,SSE,7,0,29.78,0.0,Mostly Cloudy
7:00 AM,81,77,89,S,5,0,29.81,0.0,Mostly Cloudy
7:30 AM,81,77,89,S,6,0,29.81,0.0,Partly Cloudy
8:00 AM,81,79,94,S,6,0,29.81,0.0,Mostly Cloudy
8:30 AM,82,77,84,SSE,7,0,29.81,0.0,Mostly Cloudy
9:00 AM,82,77,84,S,9,0,29.84,0.0,Mostly Cloudy
9:30 AM,84,79,84,S,9,0,29.84,0.0,Mostly Cloudy
10:00 AM,84,77,79,S,8,0,29.84,0.0,Mostly Cloudy
10:30 AM,86,77,74,S,8,0,29.84,0.0,Mostly Cloudy
11:00 AM,88,79,75,S,7,0,29.84,0.0,Mostly Cloudy
11:30 AM,88,77,70,S,8,0,29.84,0.0,Mostly Cloudy
12:00 PM,88,75,66,S,8,0,29.81,0.0,Mostly Cloudy
12:30 PM,90,75,62,SSW,7,0,29.81,0.0,Mostly Cloudy
1:00 PM,88,75,66,S,6,0,29.81,0.0,Mostly Cloudy
1:30 PM,88,77,70,S,6,0,29.78,0.0,Mostly Cloudy
2:00 PM,90,77,66,S,6,0,29.78,0.0,Mostly Cloudy
2:30 PM,90,75,62,VAR,8,0,29.78,0.0,Mostly Cloudy
3:00 PM,88,75,66,SSW,6,0,29.78,0.0,Mostly Cloudy
3:30 PM,88,75,66,SSE,9,0,29.75,0.0,Mostly Cloudy
4:00 PM,88,75,66,SE,10,0,29.75,0.0,Mostly Cloudy
4:30 PM,88,75,66,SSE,10,0,29.75,0.0,Mostly Cloudy
5:00 PM,88,73,62,SSE,12,0,29.75,0.0,Partly Cloudy
5:30 PM,88,73,62,SSE,10,0,29.75,0.0,Partly Cloudy
6:00 PM,88,73,62,SE,10,0,29.75,0.0,Mostly Cloudy
6:30 PM,86,75,70,SSE,9,0,29.72,0.0,Mostly Cloudy
7:00 PM,86,77,74,SSE,9,0,29.75,0.0,Mostly Cloudy
7:30 PM,84,77,79,S,10,0,29.75,0.0,Mostly Cloudy
8:00 PM,84,77,79,SSE,8,0,29.75,0.0,Mostly Cloudy
8:30 PM,84,77,79,S,6,0,29.78,0.0,Mostly Cloudy
9:00 PM,84,77,79,S,7,0,29.78,0.0,Mostly Cloudy
9:30 PM,82,79,89,S,6,0,29.78,0.0,Mostly Cloudy
10:00 PM,82,77,84,S,7,0,29.81,0.0,Mostly Cloudy
10:30 PM,82,77,84,SSE,8,0,29.81,0.0,Mostly Cloudy
11:00 PM,82,77,84,SSE,7,0,29.81,0.0,Mostly Cloudy
11:30 PM,82,79,89,SSE,7,0,29.81,0.0,Mostly Cloudy
12:00 AM,82,79,89,SSE,8,0,29.81,0.0,Mostly Cloudy
12:30 AM,82,79,89,SE,7,0,29.81,0.0,Mostly Cloudy
1:00 AM,82,79,89,SSE,8,0,29.81,0.0,Mostly Cloudy
1:30 AM,82,79,89,SSE,8,0,29.81,0.0,Mostly Cloudy
2:00 AM,82,79,89,SSE,8,0,29.78,0.0,Mostly Cloudy
2:30 AM,82,79,89,SSE,9,0,29.78,0.0,Mostly Cloudy
3:00 AM,82,79,89,SSE,6,0,29.78,0.0,Mostly Cloudy
3:30 AM,82,77,84,SSE,8,0,29.78,0.0,Mostly Cloudy
4:00 AM,82,77,84,S,8,0,29.78,0.0,Mostly Cloudy
4:30 AM,81,77,89,S,5,0,29.78,0.0,Mostly Cloudy
5:00 AM,81,77,89,S,3,0,29.78,0.0,Mostly Cloudy
5:30 AM,81,77,89,VAR,2,0,29.78,0.0,Mostly Cloudy
6:00 AM,81,77,89,VAR,2,0,29.78,0.0,Mostly Cloudy
6:30 AM,81,77,89,SW,3,0,29.78,0.0,Mostly Cloudy
7:00 AM,81,77,89,SSW,3,0,29.81,0.0,Mostly Cloudy
7:30 AM,81,77,89,S,3,0,29.81,0.0,Mostly Cloudy
8:00 AM,82,77,84,S,7,0,29.81,0.0,Mostly Cloudy
8:30 AM,84,79,84,S,8,0,29.84,0.0,Mostly Cloudy
9:00 AM,86,77,74,S,10,0,29.84,0.0,Mostly Cloudy
9:30 AM,86,77,74,S,12,0,29.84,0.0,Mostly Cloudy
10:00 AM,86,75,70,S,12,0,29.84,0.0,Mostly Cloudy
10:30 AM,88,77,70,SSE,12,0,29.84,0.0,Mostly Cloudy
11:00 AM,88,77,70,S,9,0,29.84,0.0,Mostly Cloudy
11:30 AM,88,77,70,S,7,0,29.84,0.0,Mostly Cloudy
12:00 PM,88,79,75,S,9,0,29.81,0.0,Mostly Cloudy
12:30 PM,90,79,70,S,8,0,29.81,0.0,Mostly Cloudy
1:00 PM,86,79,79,S,9,0,29.81,0.0,Mostly Cloudy
1:30 PM,88,77,70,S,10,0,29.78,0.0,Mostly Cloudy
2:00 PM,90,79,70,S,9,0,29.78,0.0,Mostly Cloudy
2:30 PM,90,75,62,S,10,0,29.78,0.0,Mostly Cloudy
3:00 PM,90,77,66,S,12,0,29.75,0.0,Mostly Cloudy
3:30 PM,90,75,62,S,10,0,29.75,0.0,Mostly Cloudy
4:00 PM,90,75,62,S,9,0,29.75,0.0,Mostly Cloudy
4:30 PM,90,75,62,S,9,0,29.75,0.0,Mostly Cloudy
5:00 PM,88,77,70,S,9,0,29.72,0.0,Mostly Cloudy
5:30 PM,88,75,66,S,8,0,29.72,0.0,Mostly Cloudy
6:00 PM,88,77,70,S,9,0,29.72,0.0,Mostly Cloudy
6:30 PM,86,77,74,S,7,0,29.75,0.0,Mostly Cloudy
7:00 PM,84,77,79,SSW,7,0,29.75,0.0,Mostly Cloudy
7:30 PM,84,79,84,SSW,6,0,29.75,0.0,Mostly Cloudy
8:00 PM,84,79,84,SSW,5,0,29.75,0.0,Mostly Cloudy
8:30 PM,84,77,79,S,8,0,29.75,0.0,Mostly Cloudy
9:00 PM,82,79,89,S,5,0,29.75,0.0,Mostly Cloudy
9:30 PM,84,79,84,S,8,0,29.78,0.0,Mostly Cloudy
10:00 PM,82,79,89,S,6,0,29.78,0.0,Mostly Cloudy
10:30 PM,82,77,84,S,9,0,29.78,0.0,Mostly Cloudy
11:00 PM,82,77,84,S,9,0,29.81,0.0,Mostly Cloudy
11:30 PM,82,79,89,SSE,7,0,29.81,0.0,Mostly Cloudy
12:00 AM,82,77,84,SSE,8,0,29.81,0.0,Mostly Cloudy
12:30 AM,82,77,84,SSE,8,0,29.81,0.0,Mostly Cloudy
1:00 AM,82,77,84,S,6,0,29.81,0.0,Mostly Cloudy
1:30 AM,82,77,84,S,6,0,29.81,0.0,Mostly Cloudy
2:00 AM,82,77,84,S,7,0,29.78,0.0,Mostly Cloudy
2:30 AM,81,77,89,S,3,0,29.78,0.0,Mostly Cloudy
3:00 AM,81,77,89,VAR,2,0,29.78,0.0,Mostly Cloudy
3:30 AM,81,77,89,VAR,2,0,29.78,0.0,Mostly Cloudy
4:00 AM,81,77,89,SE,6,0,29.78,0.0,Mostly Cloudy
4:30 AM,81,79,94,S,6,0,29.78,0.0,Mostly Cloudy
5:00 AM,81,79,94,VAR,2,0,29.78,0.0,Mostly Cloudy
5:30 AM,81,79,94,S,5,0,29.78,0.0,Mostly Cloudy
6:00 AM,81,79,94,VAR,2,0,29.78,0.0,Mostly Cloudy
6:30 AM,81,79,94,VAR,2,0,29.81,0.0,Mostly Cloudy
7:00 AM,81,79,94,S,3,0,29.81,0.0,Mostly Cloudy
7:30 AM,81,79,94,VAR,2,0,29.81,0.0,Mostly Cloudy
8:00 AM,82,79,89,SSE,6,0,29.81,0.0,Mostly Cloudy
8:30 AM,84,79,84,SSE,6,0,29.84,0.0,Mostly Cloudy
9:00 AM,84,75,74,S,6,0,29.84,0.0,Mostly Cloudy
9:30 AM,86,77,74,S,8,0,29.84,0.0,Mostly Cloudy
10:00 AM,88,75,66,S,8,0,29.84,0.0,Mostly Cloudy
10:30 AM,88,77,70,SSE,12,0,29.84,0.0,Mostly Cloudy
11:00 AM,88,77,70,SSE,10,0,29.84,0.0,Mostly Cloudy
11:30 AM,88,77,70,SSE,9,0,29.84,0.0,Mostly Cloudy
12:00 PM,90,77,66,SSE,9,0,29.84,0.0,Mostly Cloudy
12:30 PM,90,75,62,SSW,6,0,29.81,0.0,Mostly Cloudy
1:00 PM,90,77,66,S,8,0,29.81,0.0,Mostly Cloudy
1:30 PM,88,77,70,SE,10,0,29.81,0.0,Mostly Cloudy
2:00 PM,88,77,70,SE,13,0,29.78,0.0,Mostly Cloudy
2:30 PM,90,77,66,SSE,9,0,29.78,0.0,Mostly Cloudy
3:00 PM,90,79,70,SSW,7,0,29.75,0.0,Mostly Cloudy
3:30 PM,90,73,59,SW,7,0,29.75,0.0,Partly Cloudy
4:00 PM,90,75,62,SSW,8,0,29.75,0.0,Partly Cloudy
4:30 PM,90,75,62,SSW,7,0,29.75,0.0,Partly Cloudy
5:00 PM,90,73,59,S,9,0,29.75,0.0,Partly Cloudy
5:30 PM,90,75,62,SSW,8,0,29.75,0.0,Mostly Cloudy
6:00 PM,88,75,66,S,7,0,29.75,0.0,Mostly Cloudy
6:30 PM,86,77,74,SSW,7,0,29.75,0.0,Mostly Cloudy
7:00 PM,86,77,74,SSW,7,0,29.75,0.0,Mostly Cloudy
7:30 PM,84,77,79,SSW,7,0,29.75,0.0,Mostly Cloudy
8:00 PM,84,79,84,S,8,0,29.78,0.0,Mostly Cloudy
8:30 PM,84,79,84,S,6,0,29.78,0.0,Mostly Cloudy
9:00 PM,84,79,84,S,6,0,29.78,0.0,Mostly Cloudy
9:30 PM,84,79,84,S,9,0,29.78,0.0,Mostly Cloudy
10:00 PM,82,79,89,SSE,9,0,29.81,0.0,Mostly Cloudy
10:30 PM,82,79,89,SSE,8,0,29.81,0.0,Mostly Cloudy
11:00 PM,82,79,89,SE,7,0,29.81,0.0,Mostly Cloudy
11:30 PM,82,79,89,SSE,7,0,29.81,0.0,Mostly Cloudy
12:00 AM,82,77,84,SSE,7,0,29.81,0.0,Mostly Cloudy
12:30 AM,82,79,89,SSE,6,0,29.81,0.0,Mostly Cloudy
1:00 AM,82,79,89,SSE,7,0,29.81,0.0,Mostly Cloudy
1:30 AM,82,79,89,SSE,7,0,29.78,0.0,Mostly Cloudy
2:00 AM,82,79,89,SSE,6,0,29.78,0.0,Mostly Cloudy
2:30 AM,81,79,94,S,3,0,29.78,0.0,Mostly Cloudy
3:00 AM,81,79,94,S,3,0,29.78,0.0,Mostly Cloudy
3:30 AM,81,79,94,S,7,0,29.78,0.0,Mostly Cloudy
4:00 AM,81,79,94,VAR,2,0,29.78,0.0,Mostly Cloudy
4:30 AM,81,79,94,S,3,0,29.78,0.0,Mostly Cloudy
5:00 AM,81,79,94,VAR,2,0,29.78,0.0,Mostly Cloudy
5:30 AM,81,79,94,SSW,2,0,29.78,0.0,Mostly Cloudy
6:00 AM,81,79,94,S,5,0,29.78,0.0,Mostly Cloudy
6:30 AM,81,79,94,S,7,0,29.78,0.0,Mostly Cloudy
7:00 AM,81,79,94,S,6,0,29.78,0.0,Mostly Cloudy
7:30 AM,81,79,94,S,6,0,29.81,0.0,Mostly Cloudy
8:00 AM,82,79,89,S,5,0,29.81,0.0,Mostly Cloudy
8:30 AM,82,79,89,S,6,0,29.81,0.0,Mostly Cloudy
9:00 AM,82,79,89,S,7,0,29.81,0.0,Mostly Cloudy
9:30 AM,84,79,84,SSE,6,0,29.84,0.0,Mostly Cloudy
10:00 AM,86,79,79,S,7,0,29.84,0.0,Mostly Cloudy
10:30 AM,86,79,79,S,7,0,29.84,0.0,Mostly Cloudy
11:00 AM,86,77,74,S,5,0,29.84,0.0,Mostly Cloudy
11:30 AM,88,79,75,S,6,0,29.84,0.0,Mostly Cloudy
12:00 PM,88,79,75,SSW,5,0,29.84,0.0,Mostly Cloudy
12:30 PM,90,79,70,S,6,0,29.81,0.0,Mostly Cloudy
1:00 PM,90,77,66,S,7,0,29.81,0.0,Mostly Cloudy
1:30 PM,91,75,59,SW,5,0,29.78,0.0,Mostly Cloudy
2:00 PM,91,79,66,S,7,0,29.78,0.0,Mostly Cloudy
2:30 PM,91,75,59,S,8,0,29.75,0.0,Mostly Cloudy
3:00 PM,90,77,66,SSW,7,0,29.75,0.0,Mostly Cloudy
3:30 PM,90,77,66,S,8,0,29.72,0.0,Mostly Cloudy
4:00 PM,90,77,66,S,8,0,29.72,0.0,Mostly Cloudy
4:30 PM,88,77,70,SSW,6,0,29.72,0.0,Mostly Cloudy
5:00 PM,88,77,70,SSW,5,0,29.72,0.0,Partly Cloudy
5:30 PM,86,77,74,S,3,0,29.75,0.0,Partly Cloudy
6:00 PM,86,79,79,WSW,3,0,29.75,0.0,Partly Cloudy
6:30 PM,82,81,94,VAR,1,0,29.75,0.0,Partly Cloudy
7:00 PM,84,81,89,ESE,6,0,29.75,0.0,Partly Cloudy
7:30 PM,84,79,84,E,7,0,29.75,0.0,Mostly Cloudy
8:00 PM,82,79,89,ENE,7,0,29.75,0.0,Mostly Cloudy
8:30 PM,82,79,89,E,5,0,29.75,0.0,Mostly Cloudy
9:00 PM,82,81,94,ESE,5,0,29.78,0.0,Mostly Cloudy
9:30 PM,84,79,84,S,7,0,29.78,0.0,Mostly Cloudy
10:00 PM,84,79,84,SSE,7,0,29.81,0.0,Mostly Cloudy
10:30 PM,84,79,84,S,7,0,29.81,0.0,Mostly Cloudy
11:00 PM,84,79,84,SSE,6,0,29.84,0.0,Mostly Cloudy
11:30 PM,84,79,84,SE,8,0,29.84,0.0,Mostly Cloudy
12:00 AM,82,81,94,ESE,8,0,29.84,0.0,Mostly Cloudy
12:30 AM,82,79,89,SE,8,0,29.81,0.0,Mostly Cloudy
1:00 AM,82,79,89,SE,10,0,29.81,0.0,Mostly Cloudy
1:30 AM,82,79,89,SE,8,0,29.81,0.0,Mostly Cloudy
2:00 AM,82,79,89,SE,7,0,29.81,0.0,Mostly Cloudy
2:30 AM,82,79,89,SE,8,0,29.78,0.0,Mostly Cloudy
3:00 AM,82,79,89,ESE,7,0,29.78,0.0,Mostly Cloudy
3:30 AM,81,79,94,ESE,5,0,29.78,0.0,Mostly Cloudy
4:00 AM,81,79,94,ESE,6,0,29.78,0.0,Mostly Cloudy
4:30 AM,82,79,89,ESE,6,0,29.75,0.0,Mostly Cloudy
5:00 AM,81,79,94,E,5,0,29.78,0.0,Mostly Cloudy
5:30 AM,81,79,94,SE,6,0,29.78,0.0,Mostly Cloudy
6:00 AM,82,79,89,SE,6,0,29.78,0.0,Mostly Cloudy
6:30 AM,82,79,89,SE,6,0,29.78,0.0,Mostly Cloudy
7:00 AM,82,79,89,SE,7,0,29.78,0.0,Mostly Cloudy
7:30 AM,82,79,89,SE,7,0,29.78,0.0,Mostly Cloudy
8:00 AM,82,79,89,SE,6,0,29.81,0.0,Mostly Cloudy
8:30 AM,82,79,89,SE,6,0,29.81,0.0,Mostly Cloudy
9:00 AM,84,79,84,SSE,6,0,29.84,0.0,Mostly Cloudy
9:30 AM,86,79,79,S,6,0,29.84,0.0,Mostly Cloudy
10:00 AM,86,79,79,SSE,5,0,29.84,0.0,Mostly Cloudy
10:30 AM,86,79,79,VAR,2,0,29.84,0.0,Mostly Cloudy
11:00 AM,88,79,75,S,8,0,29.84,0.0,Mostly Cloudy
11:30 AM,73,73,100,W,13,24,29.84,0.0,Mostly Cloudy
12:00 PM,75,75,100,W,8,0,29.84,0.0,Mostly Cloudy
12:30 PM,77,75,94,W,6,0,29.81,0.0,Mostly Cloudy
1:00 PM,77,75,94,W,6,0,29.78,0.0,Mostly Cloudy
1:30 PM,77,73,89,W,5,0,29.78,0.0,Mostly Cloudy
2:00 PM,79,75,89,NW,3,0,29.75,0.0,Partly Cloudy
2:30 PM,81,75,84,VAR,2,0,29.75,0.0,Mostly Cloudy
3:00 PM,81,75,84,VAR,2,0,29.72,0.0,Mostly Cloudy
3:30 PM,81,75,84,N,3,0,29.72,0.0,Mostly Cloudy
4:00 PM,81,73,79,VAR,1,0,29.69,0.0,Mostly Cloudy
4:30 PM,82,75,79,S,5,0,29.69,0.0,Mostly Cloudy
5:00 PM,82,75,79,SW,5,0,29.72,0.0,Mostly Cloudy
5:30 PM,84,73,70,SW,3,0,29.69,0.0,Mostly Cloudy
6:00 PM,84,73,70,SW,3,0,29.72,0.0,Mostly Cloudy
6:30 PM,84,73,70,VAR,2,0,29.72,0.0,Mostly Cloudy
7:00 PM,82,75,79,SSW,3,0,29.72,0.0,Mostly Cloudy
7:30 PM,82,75,79,SSW,2,0,29.72,0.0,Mostly Cloudy
8:00 PM,81,75,84,VAR,1,0,29.75,0.0,Mostly Cloudy
8:30 PM,81,75,84,VAR,2,0,29.75,0.0,Mostly Cloudy
9:00 PM,79,75,89,VAR,1,0,29.75,0.0,Mostly Cloudy
9:30 PM,79,75,89,VAR,1,0,29.78,0.0,Mostly Cloudy
10:00 PM,79,75,89,VAR,2,0,29.78,0.0,Mostly Cloudy
10:30 PM,79,75,89,VAR,2,0,29.81,0.0,Mostly Cloudy
11:00 PM,81,75,84,VAR,2,0,29.81,0.0,Mostly Cloudy
11:30 PM,81,75,84,VAR,2,0,29.81,0.0,Mostly Cloudy
12:00 AM,79,75,89,WSW,2,0,29.81,0.0,Mostly Cloudy
12:30 AM,79,75,89,VAR,2,0,29.81,0.0,Mostly Cloudy
1:00 AM,79,75,89,VAR,1,0,29.81,0.0,Mostly Cloudy
1:30 AM,79,75,89,VAR,1,0,29.81,0.0,Mostly Cloudy
2:00 AM,79,75,89,VAR,1,0,29.78,0.0,Mostly Cloudy
2:30 AM,79,75,89,VAR,2,0,29.78,0.0,Mostly Cloudy
3:00 AM,79,75,89,VAR,1,0,29.78,0.0,Mostly Cloudy
3:30 AM,79,75,89,W,2,0,29.78,0.0,Mostly Cloudy
4:00 AM,79,75,89,VAR,2,0,29.78,0.0,Mostly Cloudy
4:30 AM,77,75,94,VAR,2,0,29.78,0.0,Mostly Cloudy
5:00 AM,77,75,94,VAR,1,0,29.78,0.0,Mostly Cloudy
5:30 AM,77,75,94,VAR,2,0,29.78,0.0,Mostly Cloudy
6:00 AM,77,75,94,VAR,2,0,29.78,0.0,Mostly Cloudy
6:30 AM,77,75,94,VAR,2,0,29.78,0.0,Mostly Cloudy
7:00 AM,79,75,89,NNW,3,0,29.81,0.0,Mostly Cloudy
7:30 AM,77,75,94,VAR,2,0,29.81,0.0,Partly Cloudy
8:00 AM,79,75,89,VAR,3,0,29.81,0.0,Partly Cloudy
8:30 AM,79,75,89,NNW,3,0,29.81,0.0,Partly Cloudy
9:00 AM,81,75,84,VAR,2,0,29.84,0.0,Mostly Cloudy
9:30 AM,82,75,79,VAR,2,0,29.84,0.0,Mostly Cloudy
10:00 AM,84,77,79,VAR,3,0,29.84,0.0,Mostly Cloudy
10:30 AM,84,77,79,SSW,3,0,29.81,0.0,Mostly Cloudy
11:00 AM,86,77,74,SSE,7,0,29.81,0.0,Mostly Cloudy
11:30 AM,86,77,74,VAR,3,0,29.81,0.0,Mostly Cloudy
12:00 PM,88,79,75,S,6,0,29.81,0.0,Mostly Cloudy
12:30 PM,88,77,70,S,7,0,29.78,0.0,Mostly Cloudy
1:00 PM,88,77,70,S,7,0,29.78,0.0,Mostly Cloudy
1:30 PM,88,79,75,SSW,8,0,29.75,0.0,Mostly Cloudy
2:00 PM,90,77,66,SSW,6,0,29.75,0.0,Mostly Cloudy
2:30 PM,90,79,70,S,7,0,29.75,0.0,Mostly Cloudy
3:00 PM,88,79,75,S,9,0,29.72,0.0,Mostly Cloudy
3:30 PM,90,77,66,S,13,0,29.72,0.0,Mostly Cloudy
4:00 PM,88,77,70,S,10,0,29.72,0.0,Mostly Cloudy
4:30 PM,88,75,66,SSW,7,0,29.69,0.0,Mostly Cloudy
5:00 PM,88,77,70,S,8,0,29.69,0.0,Mostly Cloudy
5:30 PM,88,75,66,S,7,0,29.69,0.0,Mostly Cloudy
6:00 PM,88,75,66,S,12,0,29.69,0.0,Mostly Cloudy
6:30 PM,86,75,70,S,7,0,29.72,0.0,Mostly Cloudy
7:00 PM,86,75,70,S,8,0,29.72,0.0,Mostly Cloudy
7:30 PM,84,77,79,SSE,7,0,29.72,0.0,Mostly Cloudy
8:00 PM,84,77,79,SE,7,0,29.75,0.0,Mostly Cloudy
8:30 PM,84,77,79,SSE,6,0,29.75,0.0,Mostly Cloudy
9:00 PM,84,77,79,S,6,0,29.75,0.0,Mostly Cloudy
9:30 PM,82,77,84,S,8,0,29.78,0.0,Mostly Cloudy
10:00 PM,82,79,89,S,8,0,29.78,0.0,Mostly Cloudy
10:30 PM,82,79,89,S,7,0,29.78,0.0,Mostly Cloudy
11:00 PM,82,79,89,SSE,6,0,29.78,0.0,Mostly Cloudy
11:30 PM,82,79,89,SE,8,0,29.81,0.0,Mostly Cloudy
12:00 AM,82,79,89,SE,9,0,29.81,0.0,Mostly Cloudy
12:30 AM,82,77,84,SE,8,0,29.81,0.0,Mostly Cloudy
1:00 AM,82,77,84,SE,8,0,29.78,0.0,Mostly Cloudy
1:30 AM,82,77,84,SE,7,0,29.78,0.0,Mostly Cloudy
2:00 AM,82,77,84,SE,6,0,29.75,0.0,Mostly Cloudy
2:30 AM,81,77,89,SSE,7,0,29.75,0.0,Mostly Cloudy
3:00 AM,81,79,94,SE,8,0,29.72,0.0,Mostly Cloudy
3:30 AM,81,79,94,SE,7,0,29.72,0.0,Mostly Cloudy
4:00 AM,81,79,94,S,5,0,29.72,0.0,Mostly Cloudy
4:30 AM,81,77,89,S,6,0,29.72,0.0,Mostly Cloudy
5:00 AM,81,77,89,S,5,0,29.72,0.0,Mostly Cloudy
5:30 AM,81,77,89,SSE,6,0,29.72,0.0,Mostly Cloudy
6:00 AM,81,77,89,SSE,7,0,29.72,0.0,Mostly Cloudy
6:30 AM,81,77,89,SSE,6,0,29.72,0.0,Mostly Cloudy
7:00 AM,81,77,89,S,7,0,29.72,0.0,Mostly Cloudy
7:30 AM,82,77,84,SSE,7,0,29.75,0.0,Mostly Cloudy
8:00 AM,82,77,84,S,6,0,29.75,0.0,Mostly Cloudy
8:30 AM,82,79,89,S,6,0,29.75,0.0,Mostly Cloudy
9:00 AM,82,79,89,S,6,0,29.78,0.0,Mostly Cloudy
9:30 AM,84,79,84,S,7,0,29.78,0.0,Mostly Cloudy
10:00 AM,86,79,79,S,5,0,29.78,0.0,Mostly Cloudy
10:30 AM,86,75,70,S,7,0,29.78,0.0,Mostly Cloudy
11:00 AM,86,77,74,SSW,5,0,29.78,0.0,Mostly Cloudy
11:30 AM,86,77,74,SSW,3,0,29.78,0.0,Mostly Cloudy
12:00 PM,88,79,75,SSW,5,0,29.78,0.0,Mostly Cloudy
12:30 PM,88,77,70,SSW,5,0,29.78,0.0,Mostly Cloudy
1:00 PM,90,77,66,VAR,6,0,29.75,0.0,Mostly Cloudy
1:30 PM,90,77,66,SSW,6,0,29.75,0.0,Mostly Cloudy
2:00 PM,90,77,66,SSW,7,0,29.75,0.0,Mostly Cloudy
2:30 PM,90,77,66,SSW,7,0,29.75,0.0,Mostly Cloudy
3:00 PM,90,77,66,SSW,8,0,29.72,0.0,Mostly Cloudy
3:30 PM,90,75,62,SSW,7,0,29.72,0.0,Mostly Cloudy
4:00 PM,90,73,59,SSW,9,0,29.72,0.0,Mostly Cloudy
4:30 PM,90,75,62,S,8,0,29.69,0.0,Mostly Cloudy
5:00 PM,90,75,62,S,12,0,29.69,0.0,Mostly Cloudy
5:30 PM,88,73,62,S,10,0,29.69,0.0,Mostly Cloudy
6:00 PM,86,75,70,SW,3,0,29.72,0.0,Mostly Cloudy
